CustomerID,CustomerName,Email,TransactionDate,ProductCategory,Quantity,Price,SalesAmount,Discount,StoreLocation,PaymentMethod,Profit
CUST53,Jane,alice@example.com,06-21-2022,Furniture,4,394.2081930882133,2161.3375781849295,13.863613686410286,San Francisco,Cash,486.31263886402104
CUST54,Jane,jane@example.com,11-06-2022,Furniture,-1,194.392270798864,1970.224424560339,36.27524539105819,New York,Online,780.3051818164555
CUST55,Jane,alice@example.com,06-19-2023,Groceries,2,47.49467066787054,841.0379003679391,7.554865562936669,Chicago,Online,60.360965407807846
CUST56,,alice@example.com,04-26-2024,Furniture,4,235.68261768517627,4334.073089338959,12.035555825409089,San Francisco,Credit,795.093038745201
CUST57,Alice,john@example.com,10-25-2023,FURNITURE,3,118.92483189856294,4903.3480913321655,20.356608839474898,Houston,Credit,934.781916309797
CUST58,Alice,john@example.com,12-27-2021,Electronics,3,142.0515546289798,4417.636755793977,1.411934624796246,New York,Online,230.5778642571896
CUST59,John,alice@example.com,02-26-2024,electronic,3,65.1413130643174,2515.5040180730443,30.032602738528126,Los Angeles,Online,685.8591469291455
CUST60,Tom,jane@example.com,07-13-2023,Electronics,2,81.90796872472644,4316.716333993677,18.450504009315726,Chicago,Debit,282.4479813180129
CUST61,Chris,,11-01-2022,electronic,5,165.52706923725674,4698.478138617853,42.605444639641746,Chicago,Credit,432.34650197419035
CUST62,Chris,jane@example.com,02-19-2022,FURNITURE,4,346.5094753417942,2909.606940870025,31.613739094941955,Chicago,Cash,714.8343250292507
CUST63,John,john@example.com,09-03-2024,electronic,3,20.35540437446669,2823.348547251159,0.976544398674134,Los Angeles,Debit,638.9311812034746
CUST64,Tom,invalid_email,09-03-2023,Groceries,3,200.12554906354092,1295.0539178682295,7.546787961168594,Chicago,Debit,472.2774544319864
CUST65,Bob,,09-28-2023,Electronics,-1,370.06959695322917,12.891807198771014,29.437715171814162,Chicago,Online,646.8321945204183
CUST66,Chris,alice@example.com,09-21-2022,Groceries,5,250.4924912233786,3699.7880577846868,34.15657676530709,San Francisco,Online,456.27293894250965
CUST67,John,invalid_email,10-23-2022,electronic,2,187.95830908297225,3150.463688797593,2.483145784572005,San Francisco,Debit,153.5849594484328
CUST68,Tom,,08-13-2022,Electronics,2,334.066169938486,220.09497587658095,14.843160732886568,San Francisco,Online,979.464744213421
CUST69,Chris,john@example.com,10-27-2022,Electronics,4,268.1547233721666,4189.785721038071,22.88990674885849,San Francisco,Debit,81.73270328123711
CUST70,John,john@example.com,08-10-2024,Furniture,10,49.129898031873665,3407.8742952549596,9.681074290637886,Los Angeles,Cash,258.2637753824474
CUST71,Bob,alice@example.com,01-05-2023,FURNITURE,5,131.6132071355817,4781.818908640603,21.420111592113365,New York,Debit,865.0241212728394
CUST72,Tom,alice@example.com,03-20-2023,Groceries,-1,84.41465618642118,208.06478062434346,41.212878646003965,Chicago,Cash,536.6921708477753
CUST73,,,12-13-2022,Groceries,1,327.35261010801486,2838.062301489564,21.99143164106603,Los Angeles,Cash,56.45485760632244
CUST74,Alice,invalid_email,04-23-2024,FURNITURE,1,88.50408150569531,4846.317685580148,37.28167923547881,Chicago,Cash,861.9745323126466
CUST75,Alice,alice@example.com,06-19-2022,Electronics,3,59.18912778719616,1698.2827253517785,29.177144556649985,Houston,Debit,960.8038480805678
CUST76,John,,01-15-2023,FURNITURE,-1,55.414926077887586,4268.954479438558,37.99433772896831,Los Angeles,Cash,113.72207167019948
CUST77,Tom,,08-16-2024,electronic,-1,125.90023768229062,1958.7044292853257,14.603732062944202,Los Angeles,Debit,410.31300806761334
CUST78,Jane,invalid_email,04-20-2024,Furniture,1,248.78633677034782,1833.4913269398262,38.929070195528645,Chicago,Debit,347.2364548383635
CUST79,Jane,john@example.com,02-08-2023,Furniture,4,100.35144438630759,3599.3256669784314,36.23502229680595,New York,Credit,213.03474153988606
CUST80,Alice,,08-29-2023,Furniture,10,479.67219952225616,4287.762718311464,7.129061331137637,New York,Cash,114.00030852711997
CUST81,Bob,,09-28-2023,FURNITURE,-1,6.944183507452834,1727.4157575433148,44.74316019856632,San Francisco,Cash,954.7032272649575
CUST82,Tom,invalid_email,06-09-2022,Furniture,5,56.57871772395232,3855.4511959207057,19.97231537820867,Houston,Online,756.5362732741136
CUST83,,john@example.com,12-29-2022,Groceries,3,446.0526973053909,14.273344242013962,42.30576211450476,Houston,Credit,336.3001050484692
CUST84,Tom,alice@example.com,05-24-2024,Furniture,10,295.70957137594536,2126.0203322830903,5.431101588165854,New York,Debit,456.79550377175525
CUST85,Tom,john@example.com,03-29-2022,Electronics,2,467.66878418299524,368.066999571036,12.204899264673735,Houston,Credit,483.47143930441007
CUST86,Tom,john@example.com,02-20-2023,electronic,2,132.82424855648463,904.941896403881,0.28694226704970016,New York,Credit,703.7106364416009
CUST87,Bob,invalid_email,05-16-2022,Electronics,2,403.3127059044739,2027.2469387565743,33.19551526106457,Chicago,Credit,621.2777019726989
CUST88,Chris,alice@example.com,03-06-2023,Groceries,2,387.8105381380833,3526.796643409402,10.853220510923405,New York,Cash,343.13024759871035
CUST89,Jane,jane@example.com,02-27-2023,Electronics,4,296.56677120794274,3798.280675025957,22.0476890550245,Chicago,Online,469.30194021799133
CUST90,Chris,,07-10-2022,FURNITURE,3,148.88588946535518,547.1417458571061,5.147340022432612,Houston,Online,863.8785999350138
CUST91,Chris,jane@example.com,08-04-2024,FURNITURE,2,89.14837005870446,3881.709689971576,34.170009747934735,San Francisco,Credit,490.0658916916901
CUST92,John,jane@example.com,10-27-2023,electronic,5,76.62570475009035,1025.1001325901764,38.0552709903517,Chicago,Debit,173.592852563663
CUST93,John,jane@example.com,04-18-2024,Furniture,3,36.39749226426764,58.888660688937506,44.97972894400202,Chicago,Cash,502.3152639489564
CUST94,John,alice@example.com,01-09-2024,Groceries,4,357.0334334873322,-500.0,20.813641152883772,Los Angeles,Credit,381.4997987747766
CUST95,,alice@example.com,03-09-2022,Groceries,4,21.32884229462717,931.7725130755335,4.176774312147646,Houston,Debit,943.8142035337685
CUST96,John,john@example.com,02-22-2024,FURNITURE,10,194.83611520080194,4482.128415515058,38.92126661829567,San Francisco,Debit,631.4812702912957
CUST97,Tom,,12-17-2022,Electronics,10,448.822793232405,3444.476784373316,3.275623096418107,Houston,Credit,459.98690756403676
CUST98,Tom,john@example.com,05-06-2023,Electronics,4,133.40304140824844,1895.614447962523,37.092789554189416,Chicago,Credit,824.119452518634
CUST99,,invalid_email,07-17-2023,FURNITURE,10,477.8311658656576,3319.7804495859496,32.82746048113082,Houston,Online,254.6355059679509
CUST100,,john@example.com,04-26-2023,Electronics,10,9.421730733279176,2852.050521942202,28.533091336216636,Los Angeles,Online,569.1289721503091
CUST101,Alice,invalid_email,03-04-2023,Furniture,3,219.57169279944554,3812.233451762803,11.453736915272177,Los Angeles,Credit,387.09764608292113
CUST102,Jane,invalid_email,09-04-2023,Furniture,5,46.44423941491276,3121.0632748879707,35.13894377681967,Houston,Credit,27.409537482549897
CUST103,Jane,,05-01-2023,Electronics,-1,420.01919097225306,4735.420995573155,18.928020004057377,Los Angeles,Cash,208.54318894816268
CUST104,Bob,,08-27-2022,electronic,4,437.278598472522,1918.5262874723405,22.77350331411877,New York,Debit,277.31678989075476
CUST105,John,jane@example.com,03-14-2023,Groceries,-1,468.4758904160265,216.20132543447667,49.27466696933968,Chicago,Online,384.26351550144403
CUST106,John,alice@example.com,02-10-2023,FURNITURE,3,261.2809908912612,3156.812102057184,45.841702466303566,Chicago,Debit,502.5318641634289
CUST107,,john@example.com,09-20-2023,Groceries,5,80.91754020385311,3194.425428320283,23.645978924696653,San Francisco,Online,452.56442757662614
CUST108,,john@example.com,03-06-2024,FURNITURE,10,91.93988871148284,2860.03868071403,16.685971072773064,Houston,Cash,797.9820192114129
CUST109,Alice,jane@example.com,05-10-2022,Electronics,2,421.1737006536156,4807.271717849809,38.684216271440945,New York,Online,647.4585076652363
CUST110,Chris,,03-03-2023,electronic,10,156.5486443889458,1312.050785578694,41.42968321034667,Los Angeles,Credit,455.5304775681792
CUST111,Jane,john@example.com,08-20-2022,Groceries,-1,324.26192014542085,3236.1735742749684,35.110050343845636,San Francisco,Online,87.73776070357884
CUST112,,,04-04-2023,Groceries,2,465.0260814326031,1885.0244171397883,46.48048675388707,Houston,Online,761.9524055845038
CUST113,John,,06-20-2024,FURNITURE,5,370.2792390926981,3469.735737548045,41.723714895170886,New York,Online,243.44110868994025
CUST114,Bob,john@example.com,07-29-2024,FURNITURE,2,435.03759877745034,1706.5938147428176,46.19720300379167,Los Angeles,Credit,270.9974260666801
CUST115,John,,01-10-2022,Electronics,-1,340.48842736767716,1025.5942768099694,2.446165062419303,Chicago,Cash,445.3584447033473
CUST116,Bob,invalid_email,02-22-2024,electronic,4,209.95943991069413,4011.796341734345,39.73438435722961,San Francisco,Credit,871.6921636931328
CUST117,Bob,,04-20-2023,Groceries,1,148.64753891572136,1803.9057659497544,17.506333596476832,Houston,Debit,702.1822407583766
CUST118,Jane,jane@example.com,02-23-2022,FURNITURE,1,168.92435823338084,2780.2229524228633,21.726489594237915,Chicago,Online,91.223472309305
CUST119,Chris,jane@example.com,06-16-2024,FURNITURE,5,486.0661068068529,166.60031383690443,49.891906148507495,Chicago,Cash,600.8043579640807
CUST120,Tom,alice@example.com,04-10-2023,electronic,2,284.4844528734057,3484.4585773544645,29.824767017070926,New York,Credit,916.0718978329263
CUST121,Tom,jane@example.com,03-26-2022,Electronics,3,418.5707936711815,4357.500407702935,19.405564553376188,Houston,Credit,408.4269255609943
CUST122,,john@example.com,08-18-2024,Electronics,3,452.5170706953763,667.8726862162519,1.726948065484335,San Francisco,Debit,311.90457578926225
CUST123,,john@example.com,12-07-2023,Furniture,3,366.8712692598376,3138.0237147367343,39.67602120606396,Los Angeles,Debit,28.10310363673789
CUST124,Chris,john@example.com,08-29-2023,Groceries,1,323.3422368911724,2973.906698161423,41.91327238988306,Los Angeles,Online,92.7503465509566
CUST125,Bob,invalid_email,09-03-2024,electronic,-1,171.88260886050207,3276.5088485493457,2.556307848105183,Chicago,Credit,829.5197955672031
CUST126,Bob,,04-24-2022,Furniture,2,162.06932700435493,685.8482005267416,43.223045663731526,Houston,Debit,661.8174837691246
CUST127,John,alice@example.com,11-26-2022,electronic,5,415.0722186304402,3127.1748483611036,43.26569340381958,New York,Debit,282.3276758967278
CUST128,Chris,invalid_email,06-27-2022,electronic,2,344.84782266171715,736.2717401442237,10.850351795273822,San Francisco,Debit,21.99284134185722
CUST129,,jane@example.com,12-26-2022,FURNITURE,4,227.3785519616618,978.9782452387769,40.839825034351534,New York,Online,217.53531900987383
CUST130,Jane,alice@example.com,12-24-2022,Electronics,2,144.91458943891496,4155.584578366291,25.827389887466307,Chicago,Credit,134.79229486662382
CUST131,John,john@example.com,10-20-2022,electronic,2,163.41305687696436,4792.46586559793,14.516709810820322,San Francisco,Debit,730.7261137849274
CUST132,Alice,alice@example.com,03-28-2022,Groceries,5,247.64691771981097,3774.4959129987897,41.85601975443699,New York,Credit,329.5163989906049
CUST133,Bob,invalid_email,10-25-2022,electronic,5,319.84774778434235,3683.720750503743,10.106225158771348,Houston,Debit,52.98554418245052
CUST134,Alice,,02-08-2023,Electronics,1,237.64757772723078,2277.2106983557983,37.02988793065654,San Francisco,Online,411.3571936284741
CUST135,Chris,,12-31-2022,FURNITURE,1,300.1743912892392,2168.175896301708,44.4386478105275,Los Angeles,Online,318.2620180220383
CUST136,,john@example.com,10-22-2022,Furniture,2,308.67040638125303,4894.452885672433,49.68861928390392,Chicago,Online,333.5319544156579
CUST137,Chris,,03-18-2024,Electronics,3,41.8339403854164,979.4746484352088,8.142402213871225,New York,Debit,811.3500854191452
CUST138,Alice,jane@example.com,04-15-2024,Electronics,4,486.31638435478146,4104.673090803426,14.737165485681425,San Francisco,Online,448.6804667267349
CUST139,Bob,jane@example.com,03-05-2023,Electronics,10,113.96575179518818,3423.7654501350275,33.47108891760148,San Francisco,Credit,875.8395947661915
CUST140,Tom,invalid_email,05-15-2023,electronic,4,70.33334768194149,3021.190947677717,46.78222878697595,New York,Cash,708.0916544274963
CUST141,Chris,john@example.com,07-24-2023,Furniture,1,366.2793157550609,2192.7512353344964,21.620688177605413,New York,Credit,543.5216554891439
CUST142,Chris,john@example.com,03-31-2023,Groceries,10,75.51732090555035,624.6529123717239,10.605653037652457,San Francisco,Online,620.2841234095164
CUST143,,invalid_email,04-12-2024,FURNITURE,2,439.1699578491193,4294.312393567892,47.50028238216769,New York,Credit,903.6075054464994
CUST144,Alice,john@example.com,07-05-2023,Groceries,10,169.68945310162047,4461.645518447847,6.147760089813764,Houston,Cash,798.0697182680242
CUST145,John,jane@example.com,03-07-2022,Furniture,4,368.6138732770266,1884.5157434034795,30.249285599775984,Houston,Credit,195.30499907399516
CUST146,Jane,jane@example.com,12-17-2022,Furniture,3,240.04409796685437,1102.022681699262,36.334213661179646,Chicago,Online,526.3666260266785
CUST147,Chris,jane@example.com,06-18-2022,Groceries,5,490.116019394424,773.7843145896811,37.818702699418026,Chicago,Online,53.39844862632432
CUST148,Chris,invalid_email,10-11-2023,Groceries,4,246.89787446890386,754.5201266995513,22.104941830736603,San Francisco,Cash,367.46718548765256
CUST149,Bob,jane@example.com,05-24-2023,Furniture,10,5.937924996649654,2452.8986158113157,31.036031253425637,San Francisco,Online,720.5383724994768
CUST150,Chris,invalid_email,09-27-2022,Electronics,2,394.63981040893634,1710.6461160067215,36.619716658495165,Chicago,Cash,810.0425196295519
CUST151,Bob,jane@example.com,06-10-2022,electronic,3,256.494113014871,2593.2280652878467,36.24951231143183,Houston,Debit,270.00103117269737
CUST152,Tom,alice@example.com,07-21-2023,FURNITURE,2,144.29148707843356,4189.326147626468,28.90323910039603,New York,Debit,639.6214219555407
CUST153,Jane,jane@example.com,12-10-2021,Furniture,5,348.64575077780364,750.0092266183274,13.122113014981156,Chicago,Debit,234.48747173223668
CUST154,,john@example.com,12-29-2023,Groceries,-1,311.90833675436573,3764.4609457400693,20.32190949049099,New York,Online,493.90450428361044
CUST155,,alice@example.com,06-09-2024,Groceries,3,139.8147436608734,913.7638541953006,49.48791918744345,New York,Online,918.6032806537365
CUST156,Jane,alice@example.com,04-07-2022,Groceries,1,221.79639099017993,731.5928632040009,44.92672961125188,Houston,Debit,889.9849123706266
CUST157,,jane@example.com,07-23-2022,FURNITURE,5,215.52715887217965,2474.016202231498,13.608396874289724,Houston,Credit,529.4407252689314
CUST158,Jane,alice@example.com,05-29-2022,Groceries,10,365.78543320719797,3929.8150885197797,48.860334520999785,Chicago,Cash,54.580349747748436
CUST159,Alice,jane@example.com,07-29-2024,Groceries,10,178.08592547489235,619.0331360685215,1.163786490062152,New York,Credit,902.3312814377744
CUST160,Tom,alice@example.com,06-01-2024,Groceries,4,335.85793023801153,2885.498585678207,49.85750378670526,New York,Cash,525.6148516040727
CUST161,Chris,invalid_email,07-08-2024,FURNITURE,10,176.38468601848518,1977.8508895552857,44.371222514121214,Houston,Credit,894.6903372456012
CUST162,Jane,alice@example.com,04-20-2023,Furniture,3,331.9392220690001,3280.7128337580984,27.02976085026209,New York,Credit,17.474690468665557
CUST163,Jane,alice@example.com,08-25-2022,Electronics,2,13.207893246598337,267.11155124319987,47.52820342702486,Chicago,Debit,450.4683871490899
CUST164,Alice,alice@example.com,12-21-2023,Groceries,4,494.4472013045588,1523.4769016222913,34.68701124229368,San Francisco,Online,853.9341427414126
CUST165,Chris,john@example.com,02-06-2024,Furniture,4,247.11812101932657,2537.0598453012535,32.40266034293802,Los Angeles,Online,637.3426474378398
CUST166,Chris,john@example.com,12-30-2021,FURNITURE,10,266.23346602573946,3296.358636935488,43.605914138178136,Houston,Debit,947.0066432209491
CUST167,Chris,invalid_email,12-29-2021,Electronics,5,281.37075140905415,-500.0,3.0462150964063683,Los Angeles,Credit,401.12852734412394
CUST168,Tom,john@example.com,06-20-2024,electronic,5,185.88786359714572,1641.2778253941492,30.125141984877924,Chicago,Credit,883.6401446531962
CUST169,Bob,alice@example.com,01-02-2023,Electronics,-1,97.83634265336222,3721.1316229426225,20.53525679267344,San Francisco,Credit,920.7515467438908
CUST170,Jane,alice@example.com,08-24-2024,Electronics,1,104.5742553177212,4863.163138499463,31.17943795812233,San Francisco,Credit,819.4886602392423
CUST171,Bob,invalid_email,06-06-2023,Electronics,10,151.4291658776276,224.99259425955952,1.6413277326562392,New York,Online,68.03015472651373
CUST172,Alice,alice@example.com,09-09-2023,FURNITURE,3,433.31455703258166,2957.5314606107895,31.208531683048452,Houston,Credit,305.3967845329542
CUST173,Bob,invalid_email,03-04-2024,Furniture,10,23.550248071757984,4002.6366604692394,14.371507712332454,Chicago,Online,523.9992137345788
CUST174,,jane@example.com,03-22-2022,Groceries,1,362.296618342815,455.22582585670403,22.543352257458295,San Francisco,Cash,442.6512569279263
CUST175,Chris,john@example.com,06-18-2022,Groceries,10,473.0371835199391,1450.0304226979729,37.96944013751873,Chicago,Debit,138.0853276806373
CUST176,Tom,john@example.com,12-01-2022,FURNITURE,1,50.08527253747048,1666.6572890998036,36.48939776744128,New York,Online,144.56278385052184
CUST177,John,john@example.com,06-20-2022,electronic,3,75.20903104161454,4062.865075257827,2.9607933808244837,New York,Online,566.9519783784102
CUST178,John,john@example.com,07-08-2024,electronic,10,55.79793812870461,2517.150602389585,10.539418959118334,Houston,Cash,621.3878166981103
CUST179,John,john@example.com,07-18-2022,Furniture,10,172.93632937509784,1407.5881218723373,30.068528621718364,San Francisco,Cash,69.34826796881174
CUST180,John,alice@example.com,03-23-2024,FURNITURE,10,358.41301897695,1977.8042779732682,7.709812355967404,New York,Credit,592.6387119674911
CUST181,Tom,john@example.com,12-21-2021,FURNITURE,3,398.70414968732,3621.8755782958974,17.946665905717808,Houston,Cash,915.5313377236746
CUST182,Chris,invalid_email,03-15-2024,Furniture,-1,227.31962999658094,4748.849642066044,32.51435295584086,New York,Cash,67.81823561375398
CUST183,Bob,john@example.com,09-09-2023,Electronics,2,88.13436225509662,4588.909771359498,39.67470100957535,Los Angeles,Cash,686.7023812671243
CUST184,Tom,,11-11-2023,FURNITURE,3,387.41352855480864,3966.0861811512323,38.478830964554234,Los Angeles,Debit,162.34579047422523
CUST185,Bob,invalid_email,11-20-2023,electronic,5,424.0244202469512,975.85107618963,30.724672570660555,Chicago,Debit,512.0615825176637
CUST186,John,invalid_email,07-03-2024,Electronics,3,41.383590728772845,414.35824733486555,24.957779695170103,Houston,Cash,710.7246120163963
CUST187,Chris,jane@example.com,05-15-2024,Furniture,-1,68.67609254172748,1845.2799602208447,9.689886967428501,San Francisco,Credit,783.3349312993804
CUST188,Alice,,05-15-2022,Electronics,4,476.84389313977226,1286.143341593274,7.111717285850045,Chicago,Cash,441.3451567296473
CUST189,Alice,alice@example.com,07-07-2023,Groceries,5,288.9626602799788,-500.0,30.421941912901158,Los Angeles,Cash,234.7051693802011
CUST190,Chris,john@example.com,04-26-2024,FURNITURE,5,52.010363850949325,1098.836969503268,19.705109688983963,New York,Online,829.2392905967886
CUST191,Bob,jane@example.com,10-15-2023,FURNITURE,2,300.7554464021055,4252.055365812017,41.06166795699552,Los Angeles,Credit,160.02939513405587
CUST192,Bob,john@example.com,03-02-2023,electronic,5,162.43880270528464,-500.0,35.52844603704239,Chicago,Debit,571.3279690253057
CUST193,Alice,invalid_email,05-13-2022,Groceries,1,117.49684479199215,4686.711873222754,1.740537001278758,Los Angeles,Debit,978.1284067205625
CUST194,Alice,alice@example.com,01-03-2023,Groceries,2,254.4705943841447,1164.551561408497,23.989379250581056,Chicago,Credit,401.5380703540794
CUST195,,jane@example.com,11-10-2023,Groceries,10,70.07420374363488,3700.9574206838543,34.20377005104422,Chicago,Credit,181.04376724068337
CUST196,John,invalid_email,07-15-2024,Furniture,1,237.82061915519847,4642.884961093753,31.07529227846723,New York,Cash,85.10341016063562
CUST197,Chris,,11-30-2022,Furniture,10,418.56385205718357,1063.9758565379311,5.775119991773509,Los Angeles,Online,499.1154861945106
CUST198,Alice,john@example.com,06-30-2022,electronic,3,407.84976222020424,1331.8593362960694,21.87286810504273,San Francisco,Debit,881.401596118788
CUST199,Alice,invalid_email,01-26-2023,Groceries,4,230.5524982067167,491.16258563484286,43.7016782923769,New York,Cash,900.1242670383876
CUST200,Tom,,05-06-2022,Electronics,1,71.52172632341697,284.6991330193282,22.138165444964073,Houston,Cash,871.2131015368735
